"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","IT120","INTRO TO NETWORKING TECHNOLOGY","003","94000","TF","4:00 PM - 5:20 PM","GITC 1202","Closed","28","28","Farley, Jennifer","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94000",""
"202490","IT120","INTRO TO NETWORKING TECHNOLOGY","005","94001","MW","8:30 AM - 9:50 AM","GITC 1202","Open","28","11","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94001",""
"202490","IT120","INTRO TO NETWORKING TECHNOLOGY","007","94002","MR","2:30 PM - 3:50 PM","GITC 1202","Closed","28","28","Farley, Jennifer","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94002",""
"202490","IT120","INTRO TO NETWORKING TECHNOLOGY","101","94003","M","6:00 PM - 8:50 PM","GITC 1202","Closed","28","28","Apostolyuk, Vadym","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94003",""
"202490","IT120","INTRO TO NETWORKING TECHNOLOGY","103","94004","T","6:00 PM - 8:50 PM","GITC 1202","Open","28","20","Martino, Daniel","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94004",""
"202490","IT201","INFORMATION DESIGN TECHNIQUES","001","94005","M","1:00 PM - 2:20 PM","GITC 3200","Closed","26","26","Sequeira, Marc","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94005","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT201","INFORMATION DESIGN TECHNIQUES","001","94005","","TBA"," ","Closed","26","26","Sequeira, Marc","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94005","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT201","INFORMATION DESIGN TECHNIQUES","003","94006","M","2:30 PM - 3:50 PM","GITC 3200","Closed","26","26","Sequeira, Marc","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94006","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT201","INFORMATION DESIGN TECHNIQUES","003","94006","","TBA"," ","Closed","26","26","Sequeira, Marc","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94006","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT201","INFORMATION DESIGN TECHNIQUES","007","94007","R","1:00 PM - 2:20 PM","GITC 3200","Closed","26","26","Sequeira, Marc","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94007","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
